Location,Date,Year,Month,Day,Hour,AQI,PM2.5,PM10,O3,CO,SO2,NO2,Temperature,Humidity,AQI_Class
Kathmandu,2024-08-15,2024,8,15,10,47,22.76,35.99,54.62,0.75,34.65,28.0,28.0,65.0,Good
Kathmandu,2024-08-15,2024,8,15,11,52,25.11,39.37,47.41,0.32,21.24,44.23,29.8,68.6,Moderate
Kathmandu,2024-08-15,2024,8,15,12,38,18.14,31.7,42.5,0.75,18.87,31.87,29.5,75.4,Good
Kathmandu,2024-08-15,2024,8,15,13,42,20.33,43.25,43.6,0.97,29.71,72.09,31.1,75.2,Good
Kathmandu,2024-08-15,2024,8,15,14,45,21.43,41.85,38.65,1.06,20.54,40.21,26.8,76.7,Good
Kathmandu,2024-08-15,2024,8,15,15,49,23.58,35.68,54.29,0.33,30.35,11.35,27.3,80.1,Good
Kathmandu,2024-08-15,2024,8,15,16,55,26.34,45.08,33.24,0.43,8.19,47.13,24.0,73.4,Moderate
Kathmandu,2024-08-15,2024,8,15,17,54,26.11,44.95,56.13,1.09,26.87,72.84,20.6,67.3,Moderate
Kathmandu,2024-08-15,2024,8,15,18,79,37.83,68.65,44.26,0.36,6.49,26.33,19.6,64.6,Moderate
Kathmandu,2024-08-15,2024,8,15,19,91,43.39,74.01,45.56,0.57,12.84,60.13,19.1,60.8,Moderate
Kathmandu,2024-08-15,2024,8,15,20,93,44.35,80.22,45.84,0.86,34.6,45.85,21.0,55.8,Moderate
Kathmandu,2024-08-15,2024,8,15,21,100,47.73,86.24,44.11,0.7,31.38,17.33,16.9,56.3,Moderate
Kathmandu,2024-08-15,2024,8,15,22,70,33.7,54.79,31.42,0.83,27.48,47.61,12.2,44.4,Moderate
Kathmandu,2024-08-15,2024,8,15,23,59,28.49,58.6,35.98,1.16,7.74,14.86,15.0,43.1,Moderate
Kathmandu,2024-08-16,2024,8,16,0,56,27.09,42.75,49.41,1.04,37.6,38.62,13.3,39.5,Moderate
Kathmandu,2024-08-16,2024,8,16,1,40,19.34,30.21,54.95,0.76,26.76,45.14,11.2,41.5,Good
Kathmandu,2024-08-16,2024,8,16,2,47,22.66,45.66,25.23,0.82,24.49,33.08,16.5,37.2,Good
Kathmandu,2024-08-16,2024,8,16,3,42,20.04,39.91,32.02,0.57,16.79,58.26,18.8,32.9,Good
Kathmandu,2024-08-16,2024,8,16,4,50,24.16,39.52,30.15,1.18,39.65,52.19,16.3,39.7,Good
Kathmandu,2024-08-16,2024,8,16,5,47,22.73,34.46,44.29,0.65,6.52,52.35,21.1,43.0,Good
Kathmandu,2024-08-16,2024,8,16,6,54,26.05,43.19,28.92,0.37,28.2,24.1,23.0,42.6,Moderate
Kathmandu,2024-08-16,2024,8,16,7,61,29.29,53.77,59.62,0.86,32.86,59.38,21.4,51.0,Moderate
Kathmandu,2024-08-16,2024,8,16,8,75,35.91,77.59,48.43,0.87,12.91,77.3,23.7,56.3,Moderate
Kathmandu,2024-08-16,2024,8,16,9,73,34.83,74.92,27.17,0.78,26.1,55.19,27.4,63.6,Moderate
Kathmandu,2024-08-16,2024,8,16,10,59,28.11,43.88,42.4,0.4,27.77,62.69,30.5,66.8,Moderate
Kathmandu,2024-08-16,2024,8,16,11,58,27.78,55.46,38.31,1.12,12.78,69.09,30.9,72.1,Moderate
Kathmandu,2024-08-16,2024,8,16,12,49,23.53,41.15,52.1,0.7,19.97,41.25,30.4,69.6,Good
Kathmandu,2024-08-16,2024,8,16,13,39,18.97,32.88,27.6,0.97,21.95,73.55,33.2,74.3,Good
Kathmandu,2024-08-16,2024,8,16,14,39,18.89,33.41,54.35,0.49,39.91,14.76,25.7,77.6,Good
Kathmandu,2024-08-16,2024,8,16,15,48,23.19,37.72,59.8,0.99,8.26,40.42,27.6,77.6,Good
Kathmandu,2024-08-16,2024,8,16,16,52,25.14,45.4,40.33,0.99,32.84,20.94,28.7,70.9,Moderate
Kathmandu,2024-08-16,2024,8,16,17,51,24.72,49.18,41.83,0.37,23.46,58.68,22.9,65.7,Moderate
Kathmandu,2024-08-16,2024,8,16,18,68,32.39,59.33,30.42,1.12,6.03,44.48,19.0,68.7,Moderate
Kathmandu,2024-08-16,2024,8,16,19,88,42.26,70.93,21.03,0.95,7.15,60.99,21.6,62.2,Moderate
Kathmandu,2024-08-16,2024,8,16,20,96,45.82,85.12,33.2,0.84,37.23,68.03,19.7,57.3,Moderate
Kathmandu,2024-08-16,2024,8,16,21,101,48.34,87.61,42.27,0.73,18.38,28.25,16.4,57.1,Unhealthy_Sensitive
Kathmandu,2024-08-16,2024,8,16,22,77,36.74,80.76,24.58,0.47,14.54,71.47,16.3,45.2,Moderate
Kathmandu,2024-08-16,2024,8,16,23,55,26.36,53.91,36.73,0.62,33.46,64.01,10.9,39.5,Moderate
Kathmandu,2024-08-17,2024,8,17,0,48,22.99,38.07,35.54,0.71,31.66,33.87,13.7,35.4,Good
Kathmandu,2024-08-17,2024,8,17,1,40,19.51,40.53,43.37,1.17,31.46,77.93,17.7,36.3,Good
Kathmandu,2024-08-17,2024,8,17,2,45,21.71,41.99,31.94,1.15,11.34,13.44,17.3,33.1,Good
Kathmandu,2024-08-17,2024,8,17,3,49,23.65,45.04,55.42,0.75,18.92,45.3,14.7,37.0,Good
Kathmandu,2024-08-17,2024,8,17,4,45,21.73,42.65,20.45,1.15,30.5,42.8,16.7,38.5,Good
Kathmandu,2024-08-17,2024,8,17,5,40,19.15,39.08,37.85,0.55,13.4,47.81,20.8,39.2,Good
Kathmandu,2024-08-17,2024,8,17,6,61,29.44,62.11,34.13,0.92,13.17,55.6,21.4,37.6,Moderate
Kathmandu,2024-08-17,2024,8,17,7,76,36.31,70.95,52.92,0.86,28.18,72.9,24.0,50.7,Moderate
Kathmandu,2024-08-17,2024,8,17,8,78,37.61,63.54,22.43,0.85,39.84,28.17,27.7,59.1,Moderate
Kathmandu,2024-08-17,2024,8,17,9,61,29.21,61.96,36.97,0.77,29.59,72.29,27.8,56.8,Moderate
Kathmandu,2024-08-17,2024,8,17,10,48,22.98,44.7,36.02,1.1,34.42,75.67,25.5,71.0,Good
Kathmandu,2024-08-17,2024,8,17,11,52,24.88,40.35,38.61,0.4,20.59,41.93,30.8,72.9,Moderate
Kathmandu,2024-08-17,2024,8,17,12,35,16.86,26.3,55.33,0.44,30.92,24.81,30.6,73.9,Good
Kathmandu,2024-08-17,2024,8,17,13,44,21.05,45.32,41.1,0.75,7.21,11.4,30.5,71.9,Good
Kathmandu,2024-08-17,2024,8,17,14,43,20.93,32.5,37.01,1.08,30.14,39.69,27.9,74.3,Good
Kathmandu,2024-08-17,2024,8,17,15,45,21.56,37.02,48.98,0.77,25.2,61.26,26.7,70.7,Good
Kathmandu,2024-08-17,2024,8,17,16,40,19.07,30.91,27.21,0.72,39.08,54.1,26.6,71.9,Good
Kathmandu,2024-08-17,2024,8,17,17,53,25.31,40.2,55.59,0.8,20.4,79.08,21.2,69.4,Moderate
Kathmandu,2024-08-17,2024,8,17,18,66,31.45,56.94,42.83,0.71,9.93,41.93,22.5,61.9,Moderate
Kathmandu,2024-08-17,2024,8,17,19,77,37.01,65.12,59.86,0.84,6.93,79.83,22.3,69.0,Moderate
Kathmandu,2024-08-17,2024,8,17,20,92,43.93,89.22,30.05,0.54,39.85,43.48,16.7,55.7,Moderate
Kathmandu,2024-08-17,2024,8,17,21,94,45.11,95.19,33.83,0.58,39.72,70.02,16.5,39.5,Moderate
Kathmandu,2024-08-17,2024,8,17,22,81,39.01,81.08,51.29,1.17,20.78,11.82,14.3,42.8,Moderate
Kathmandu,2024-08-17,2024,8,17,23,65,31.38,57.1,44.23,1.04,9.09,16.8,11.2,31.9,Moderate
Kathmandu,2024-08-18,2024,8,18,0,51,24.35,41.6,36.01,0.57,17.21,79.14,10.5,37.8,Moderate
Kathmandu,2024-08-18,2024,8,18,1,48,23.09,48.46,47.77,0.96,30.36,22.24,15.7,35.0,Good
Kathmandu,2024-08-18,2024,8,18,2,45,21.6,34.83,38.05,0.99,25.85,30.46,14.6,40.9,Good
Kathmandu,2024-08-18,2024,8,18,3,43,20.64,39.46,50.52,0.98,21.49,26.27,13.3,30.9,Good
Kathmandu,2024-08-18,2024,8,18,4,44,21.37,37.45,34.79,0.48,6.44,72.93,15.8,31.4,Good
Kathmandu,2024-08-18,2024,8,18,5,48,23.01,47.42,35.53,1.12,11.75,37.72,20.3,44.2,Good
Kathmandu,2024-08-18,2024,8,18,6,52,24.83,49.17,40.02,0.51,27.14,68.27,22.4,47.9,Moderate
Kathmandu,2024-08-18,2024,8,18,7,71,34.01,74.42,43.18,1.09,6.06,38.27,23.4,53.0,Moderate
Kathmandu,2024-08-18,2024,8,18,8,91,43.4,88.92,42.58,0.87,18.2,59.68,25.1,59.3,Moderate
Kathmandu,2024-08-18,2024,8,18,9,62,29.79,45.16,31.78,0.85,35.23,62.94,31.6,69.8,Moderate
Kathmandu,2024-08-18,2024,8,18,10,68,32.61,54.99,50.45,0.87,6.75,52.14,30.9,64.8,Moderate
Kathmandu,2024-08-18,2024,8,18,11,53,25.43,46.75,43.16,0.49,21.8,71.24,30.3,68.3,Moderate
Kathmandu,2024-08-18,2024,8,18,12,55,26.36,43.51,40.21,0.83,33.72,51.71,32.6,75.4,Moderate
Kathmandu,2024-08-18,2024,8,18,13,50,24.14,50.3,20.1,0.9,32.31,78.35,31.6,75.3,Good
Kathmandu,2024-08-18,2024,8,18,14,38,18.15,33.45,59.5,0.35,26.98,37.18,25.6,71.2,Good
Kathmandu,2024-08-18,2024,8,18,15,49,23.7,36.11,58.68,0.33,35.26,32.87,27.8,77.8,Good
Kathmandu,2024-08-18,2024,8,18,16,55,26.53,47.59,50.75,0.41,35.42,29.19,25.8,79.5,Moderate
Kathmandu,2024-08-18,2024,8,18,17,61,29.24,62.64,39.74,0.48,8.58,71.77,20.2,73.6,Moderate
Kathmandu,2024-08-18,2024,8,18,18,88,42.2,71.16,46.23,0.86,25.23,63.1,26.0,62.2,Moderate
Kathmandu,2024-08-18,2024,8,18,19,96,45.78,83.85,35.16,1.19,35.98,65.95,19.8,58.3,Moderate
Kathmandu,2024-08-18,2024,8,18,20,108,51.6,85.88,36.65,1.16,24.91,11.26,19.2,53.8,Unhealthy_Sensitive
Kathmandu,2024-08-18,2024,8,18,21,95,45.33,94.69,41.68,0.48,18.93,73.07,14.6,53.7,Moderate
Kathmandu,2024-08-18,2024,8,18,22,88,42.09,92.21,24.3,0.37,36.28,67.69,14.8,40.7,Moderate
Kathmandu,2024-08-18,2024,8,18,23,63,30.35,50.13,35.4,0.49,15.48,54.22,14.3,40.1,Moderate
Kathmandu,2024-08-19,2024,8,19,0,52,24.8,52.74,20.12,0.83,6.17,18.16,13.7,35.6,Moderate
Kathmandu,2024-08-19,2024,8,19,1,45,21.71,35.55,58.98,0.33,12.72,65.61,15.1,41.1,Good
Kathmandu,2024-08-19,2024,8,19,2,42,20.38,33.04,42.42,0.97,24.66,77.64,16.8,30.7,Good
Kathmandu,2024-08-19,2024,8,19,3,58,27.79,57.64,32.02,0.84,6.51,38.83,12.5,33.7,Moderate
Kathmandu,2024-08-19,2024,8,19,4,39,18.85,32.53,36.18,0.96,10.7,29.8,17.0,39.5,Good
Kathmandu,2024-08-19,2024,8,19,5,49,23.67,49.47,38.02,1.01,38.37,30.24,22.2,37.3,Good
Kathmandu,2024-08-19,2024,8,19,6,66,31.65,52.02,20.06,0.76,32.16,15.15,23.4,45.6,Moderate
Kathmandu,2024-08-19,2024,8,19,7,75,35.75,63.54,47.49,0.86,28.73,35.22,24.4,45.2,Moderate
Kathmandu,2024-08-19,2024,8,19,8,86,41.41,86.24,35.15,1.09,6.5,58.65,27.0,51.5,Moderate
Kathmandu,2024-08-19,2024,8,19,9,59,28.29,46.18,21.31,1.01,28.69,47.18,27.5,65.5,Moderate
Kathmandu,2024-08-19,2024,8,19,10,64,30.63,65.49,39.36,1.01,26.31,67.32,28.8,59.5,Moderate
Kathmandu,2024-08-19,2024,8,19,11,48,22.95,43.18,38.09,0.49,7.89,13.62,29.9,70.0,Good
Kathmandu,2024-08-19,2024,8,19,12,54,25.94,46.35,34.19,0.92,20.99,46.44,29.3,70.2,Moderate
Kathmandu,2024-08-19,2024,8,19,13,42,20.32,43.94,59.0,0.95,17.22,55.77,30.9,75.5,Good
Kathmandu,2024-08-19,2024,8,19,14,46,22.23,34.24,48.42,0.94,7.62,71.5,28.8,76.7,Good
Kathmandu,2024-08-19,2024,8,19,15,48,23.07,34.64,34.31,0.96,8.82,69.52,30.0,73.4,Good
Kathmandu,2024-08-19,2024,8,19,16,54,25.88,42.31,20.34,0.95,14.95,32.78,25.8,72.3,Moderate
Kathmandu,2024-08-19,2024,8,19,17,73,35.22,60.68,35.41,0.59,17.64,15.48,26.4,65.0,Moderate
Kathmandu,2024-08-19,2024,8,19,18,71,33.82,66.44,49.34,0.81,20.59,14.39,26.7,63.7,Moderate
Kathmandu,2024-08-19,2024,8,19,19,72,34.65,72.36,24.85,0.43,13.95,44.74,17.7,56.4,Moderate
Kathmandu,2024-08-19,2024,8,19,20,86,41.41,87.76,26.3,0.98,6.32,38.44,18.4,51.2,Moderate
Kathmandu,2024-08-19,2024,8,19,21,106,50.84,88.46,36.45,0.37,9.32,67.25,16.6,40.6,Unhealthy_Sensitive
Kathmandu,2024-08-19,2024,8,19,22,63,30.09,51.42,45.48,0.3,7.25,59.67,16.7,50.3,Moderate
Kathmandu,2024-08-19,2024,8,19,23,65,31.04,51.32,38.19,1.04,16.8,35.81,13.9,38.9,Moderate
Kathmandu,2024-08-20,2024,8,20,0,52,24.79,52.9,45.89,1.19,11.73,45.35,13.8,39.6,Moderate
Kathmandu,2024-08-20,2024,8,20,1,50,24.18,37.95,55.64,0.46,22.69,62.5,14.4,38.9,Good
Kathmandu,2024-08-20,2024,8,20,2,44,21.41,32.95,59.83,0.96,32.25,10.95,17.8,39.8,Good
Kathmandu,2024-08-20,2024,8,20,3,44,21.42,43.07,56.14,0.96,14.46,46.73,14.5,39.8,Good
Kathmandu,2024-08-20,2024,8,20,4,51,24.62,43.78,27.17,0.32,22.57,22.95,19.0,35.6,Moderate
Kathmandu,2024-08-20,2024,8,20,5,54,26.04,44.29,53.31,0.64,7.78,77.02,24.3,36.3,Moderate
Kathmandu,2024-08-20,2024,8,20,6,55,26.3,55.45,55.01,0.64,16.77,48.63,23.8,37.4,Moderate
Kathmandu,2024-08-20,2024,8,20,7,71,33.9,64.93,26.7,0.68,13.64,32.22,23.4,42.9,Moderate
Kathmandu,2024-08-20,2024,8,20,8,84,40.2,63.91,40.98,1.13,28.45,49.66,27.8,53.9,Moderate
Kathmandu,2024-08-20,2024,8,20,9,77,36.8,56.73,44.69,0.88,21.06,22.06,29.9,67.3,Moderate
Kathmandu,2024-08-20,2024,8,20,10,57,27.61,53.93,32.49,0.6,22.17,62.75,29.8,64.6,Moderate
Kathmandu,2024-08-20,2024,8,20,11,47,22.48,49.26,58.35,1.08,9.8,36.1,29.8,72.5,Good
Kathmandu,2024-08-20,2024,8,20,12,47,22.84,36.47,20.61,0.4,7.31,39.7,30.3,74.0,Good
Kathmandu,2024-08-20,2024,8,20,13,43,20.53,42.75,38.6,0.73,28.73,57.39,30.4,77.3,Good
Kathmandu,2024-08-20,2024,8,20,14,50,23.96,47.08,55.66,1.17,5.82,56.24,28.5,70.1,Good
Kathmandu,2024-08-20,2024,8,20,15,42,20.12,36.2,35.98,1.14,21.56,50.86,27.5,69.2,Good
Kathmandu,2024-08-20,2024,8,20,16,63,30.23,60.08,37.44,1.0,7.72,24.82,25.0,68.8,Moderate
Kathmandu,2024-08-20,2024,8,20,17,67,32.13,48.54,31.6,0.86,20.81,59.04,22.0,70.5,Moderate
Kathmandu,2024-08-20,2024,8,20,18,71,34.19,64.79,37.72,1.12,26.56,29.79,20.7,55.4,Moderate
Kathmandu,2024-08-20,2024,8,20,19,84,40.4,69.48,45.4,0.42,8.33,20.08,18.0,54.3,Moderate
Kathmandu,2024-08-20,2024,8,20,20,100,47.84,99.04,25.7,1.16,17.93,49.89,14.9,61.4,Moderate
Kathmandu,2024-08-20,2024,8,20,21,83,39.66,65.68,28.41,0.8,33.29,26.26,13.7,42.8,Moderate
Kathmandu,2024-08-20,2024,8,20,22,84,40.44,87.54,54.5,1.09,21.51,57.47,17.8,41.3,Moderate
Kathmandu,2024-08-20,2024,8,20,23,62,29.91,63.95,39.51,0.4,39.86,66.5,12.3,43.3,Moderate
Kathmandu,2024-08-21,2024,8,21,0,36,17.61,36.17,56.1,0.42,25.4,73.95,11.9,41.1,Good
Kathmandu,2024-08-21,2024,8,21,1,49,23.36,43.13,56.89,0.66,11.36,31.1,13.4,39.1,Good
Kathmandu,2024-08-21,2024,8,21,2,47,22.75,45.64,41.51,1.18,29.89,61.85,19.0,32.7,Good
Kathmandu,2024-08-21,2024,8,21,3,53,25.39,53.2,38.47,0.8,17.12,11.81,12.9,38.1,Moderate
Kathmandu,2024-08-21,2024,8,21,4,44,21.11,41.91,59.0,1.06,23.5,54.25,16.4,36.6,Good
Kathmandu,2024-08-21,2024,8,21,5,48,23.15,39.25,53.01,1.0,26.08,21.9,22.9,43.3,Good
Kathmandu,2024-08-21,2024,8,21,6,57,27.42,52.79,58.28,0.56,23.86,37.81,23.4,46.1,Moderate
Kathmandu,2024-08-21,2024,8,21,7,78,37.54,82.54,40.96,0.67,23.41,61.79,23.1,50.3,Moderate
Kathmandu,2024-08-21,2024,8,21,8,76,36.3,61.96,36.7,1.18,30.93,36.24,23.2,51.9,Moderate
Kathmandu,2024-08-21,2024,8,21,9,73,35.22,55.92,29.69,0.87,8.58,46.15,30.1,56.4,Moderate
Kathmandu,2024-08-21,2024,8,21,10,61,29.25,50.38,24.84,0.49,16.73,53.95,26.6,57.1,Moderate
Kathmandu,2024-08-21,2024,8,21,11,50,23.92,50.53,43.89,0.87,6.05,42.22,28.0,73.9,Good
Kathmandu,2024-08-21,2024,8,21,12,46,22.28,47.35,45.24,0.64,38.9,11.88,29.3,67.6,Good
Kathmandu,2024-08-21,2024,8,21,13,38,18.56,28.1,57.12,0.39,21.48,77.31,28.8,74.5,Good
Kathmandu,2024-08-21,2024,8,21,14,44,21.01,34.21,37.91,0.41,6.83,35.62,28.4,72.4,Good
Kathmandu,2024-08-21,2024,8,21,15,44,21.09,43.28,54.05,0.39,21.42,54.43,28.7,73.1,Good
Kathmandu,2024-08-21,2024,8,21,16,48,23.26,49.92,50.37,0.97,12.56,31.55,27.4,65.1,Good
Kathmandu,2024-08-21,2024,8,21,17,67,32.3,59.87,27.39,0.35,7.55,39.29,24.8,70.9,Moderate
Kathmandu,2024-08-21,2024,8,21,18,79,37.72,68.67,22.47,1.05,29.03,60.69,20.8,63.3,Moderate
Kathmandu,2024-08-21,2024,8,21,19,89,42.44,78.92,38.06,0.51,10.96,12.35,17.5,62.9,Moderate
Kathmandu,2024-08-21,2024,8,21,20,65,31.37,68.45,48.83,1.19,11.83,22.56,15.3,54.6,Moderate
Kathmandu,2024-08-21,2024,8,21,21,77,37.05,65.3,21.67,1.1,18.59,53.99,19.6,49.9,Moderate
Kathmandu,2024-08-21,2024,8,21,22,67,32.03,55.57,46.78,0.41,18.89,50.63,12.0,42.0,Moderate
Kathmandu,2024-08-21,2024,8,21,23,59,28.13,47.4,52.02,1.02,28.71,12.32,16.9,44.8,Moderate
Kathmandu,2024-08-22,2024,8,22,0,40,19.38,39.19,36.48,0.52,11.53,68.56,13.0,34.8,Good
Kathmandu,2024-08-22,2024,8,22,1,56,26.69,42.27,24.98,0.64,25.66,22.52,16.5,34.7,Moderate
Kathmandu,2024-08-22,2024,8,22,2,44,21.21,39.58,30.82,1.02,14.47,22.47,14.9,34.0,Good
Kathmandu,2024-08-22,2024,8,22,3,47,22.43,34.16,28.68,1.01,6.58,41.88,18.3,28.0,Good
Kathmandu,2024-08-22,2024,8,22,4,47,22.71,41.49,54.81,1.12,24.82,61.37,19.0,30.5,Good
Kathmandu,2024-08-22,2024,8,22,5,41,19.87,36.57,35.9,0.37,32.08,78.91,19.3,45.7,Good
Kathmandu,2024-08-22,2024,8,22,6,56,26.98,56.84,40.11,1.09,7.01,17.27,19.9,42.4,Moderate
Kathmandu,2024-08-22,2024,8,22,7,73,35.0,72.26,47.48,0.82,38.07,47.07,25.9,50.6,Moderate
Kathmandu,2024-08-22,2024,8,22,8,65,31.04,49.78,30.79,1.02,33.07,37.83,29.9,51.5,Moderate
Kathmandu,2024-08-22,2024,8,22,9,73,34.94,58.33,47.25,0.66,13.76,12.43,28.3,63.2,Moderate
Kathmandu,2024-08-22,2024,8,22,10,66,31.72,63.41,49.74,0.59,15.88,42.7,25.1,61.5,Moderate
Kathmandu,2024-08-22,2024,8,22,11,52,24.97,41.78,22.23,0.41,35.93,56.92,28.3,64.8,Moderate
Kathmandu,2024-08-22,2024,8,22,12,50,24.04,50.02,46.78,0.37,10.21,52.75,30.9,72.5,Good
Kathmandu,2024-08-22,2024,8,22,13,41,19.89,35.78,34.67,0.56,25.55,13.11,29.9,68.5,Good
Kathmandu,2024-08-22,2024,8,22,14,46,22.32,40.75,36.58,1.13,6.15,10.74,27.7,80.4,Good
Kathmandu,2024-08-22,2024,8,22,15,48,23.26,40.12,29.51,0.71,11.54,62.71,28.3,66.9,Good
Kathmandu,2024-08-22,2024,8,22,16,48,23.04,39.81,31.76,0.98,36.15,71.06,27.0,76.3,Good
Kathmandu,2024-08-22,2024,8,22,17,59,28.52,44.48,32.81,0.65,13.24,70.3,20.4,64.3,Moderate
Kathmandu,2024-08-22,2024,8,22,18,69,32.94,51.05,40.35,0.4,17.17,59.8,20.0,70.5,Moderate
Kathmandu,2024-08-22,2024,8,22,19,96,45.73,90.41,23.09,0.84,38.04,63.39,22.2,69.6,Moderate
Kathmandu,2024-08-22,2024,8,22,20,102,49.04,78.44,22.83,0.7,32.67,43.49,20.8,52.1,Unhealthy_Sensitive
Kathmandu,2024-08-22,2024,8,22,21,94,44.95,96.66,47.19,0.45,28.45,70.4,18.1,51.9,Moderate
Kathmandu,2024-08-22,2024,8,22,22,85,40.81,86.88,29.42,0.69,22.49,49.17,13.4,37.1,Moderate
Kathmandu,2024-08-22,2024,8,22,23,58,27.96,46.53,28.04,1.03,11.81,45.79,13.9,39.8,Moderate
Kathmandu,2024-08-23,2024,8,23,0,40,19.26,33.63,35.56,0.77,18.39,46.24,15.8,36.0,Good
Kathmandu,2024-08-23,2024,8,23,1,43,20.63,38.77,36.68,0.51,5.88,23.05,16.9,36.4,Good
Kathmandu,2024-08-23,2024,8,23,2,55,26.6,40.15,52.57,0.55,35.58,53.32,20.8,36.2,Moderate
Kathmandu,2024-08-23,2024,8,23,3,50,23.85,45.12,52.07,0.54,28.88,25.11,16.5,38.5,Good
Kathmandu,2024-08-23,2024,8,23,4,41,19.73,32.03,27.02,0.43,19.27,60.67,18.4,39.0,Good
Kathmandu,2024-08-23,2024,8,23,5,46,22.28,41.27,30.4,0.75,19.58,71.32,19.5,46.0,Good
Kathmandu,2024-08-23,2024,8,23,6,51,24.64,50.09,54.89,0.76,9.95,31.66,19.9,51.0,Moderate
Kathmandu,2024-08-23,2024,8,23,7,67,32.22,63.65,23.42,1.19,34.02,52.82,26.1,57.7,Moderate
Kathmandu,2024-08-23,2024,8,23,8,92,43.9,78.65,43.58,0.76,31.29,51.99,28.7,59.2,Moderate
Kathmandu,2024-08-23,2024,8,23,9,75,36.11,68.36,28.31,0.65,11.19,20.26,28.0,60.5,Moderate
Kathmandu,2024-08-23,2024,8,23,10,58,27.85,57.95,30.36,0.65,13.14,19.37,30.6,66.5,Moderate
Kathmandu,2024-08-23,2024,8,23,11,54,25.85,51.52,55.83,0.39,16.04,34.38,29.4,66.7,Moderate
Kathmandu,2024-08-23,2024,8,23,12,47,22.55,35.34,51.09,0.47,37.63,40.98,30.5,68.5,Good
Kathmandu,2024-08-23,2024,8,23,13,41,19.83,34.76,33.53,0.93,32.32,14.79,32.3,77.3,Good
Kathmandu,2024-08-23,2024,8,23,14,50,24.11,49.25,33.0,0.4,11.98,39.77,29.0,73.5,Good
Kathmandu,2024-08-23,2024,8,23,15,53,25.51,52.8,33.64,0.72,34.53,54.9,30.9,74.5,Moderate
Kathmandu,2024-08-23,2024,8,23,16,44,21.22,45.29,23.74,0.38,36.94,19.42,27.8,61.5,Good
Kathmandu,2024-08-23,2024,8,23,17,62,29.73,44.67,24.75,0.94,23.81,78.14,25.9,74.5,Moderate
Kathmandu,2024-08-23,2024,8,23,18,69,33.2,51.07,43.21,0.9,22.8,79.78,23.7,62.6,Moderate
Kathmandu,2024-08-23,2024,8,23,19,88,42.29,86.75,49.5,0.68,35.59,34.86,22.1,59.3,Moderate
Kathmandu,2024-08-23,2024,8,23,20,79,38.0,59.0,52.99,0.83,19.21,61.84,15.7,58.8,Moderate
Kathmandu,2024-08-23,2024,8,23,21,83,39.73,63.43,42.88,0.82,32.95,58.04,12.2,57.8,Moderate
Kathmandu,2024-08-23,2024,8,23,22,76,36.26,71.31,47.19,1.18,15.39,17.25,13.9,44.8,Moderate
Kathmandu,2024-08-23,2024,8,23,23,56,26.79,48.03,38.72,0.99,29.79,29.14,13.4,41.7,Moderate
Kathmandu,2024-08-24,2024,8,24,0,46,22.07,35.98,24.31,0.94,25.66,43.57,14.8,34.4,Good
Kathmandu,2024-08-24,2024,8,24,1,56,27.02,58.95,52.09,0.82,37.09,28.02,17.0,39.3,Moderate
Kathmandu,2024-08-24,2024,8,24,2,46,22.34,35.09,34.61,0.51,24.58,11.03,17.2,32.2,Good
Kathmandu,2024-08-24,2024,8,24,3,40,19.25,38.79,20.98,0.58,30.76,32.58,16.6,40.2,Good
Kathmandu,2024-08-24,2024,8,24,4,50,24.0,43.16,31.79,0.5,29.39,77.41,17.6,39.5,Good
Kathmandu,2024-08-24,2024,8,24,5,57,27.18,52.29,55.75,0.64,37.54,23.69,25.0,38.5,Moderate
Kathmandu,2024-08-24,2024,8,24,6,55,26.36,41.12,59.64,0.52,27.36,45.41,23.8,43.0,Moderate
Kathmandu,2024-08-24,2024,8,24,7,76,36.34,77.39,52.03,0.79,38.74,58.25,23.6,51.5,Moderate
Kathmandu,2024-08-24,2024,8,24,8,83,39.68,74.5,56.09,0.53,32.04,58.14,27.6,49.8,Moderate
Kathmandu,2024-08-24,2024,8,24,9,67,32.18,52.19,38.43,0.91,19.62,76.79,26.0,59.9,Moderate
Kathmandu,2024-08-24,2024,8,24,10,68,32.83,64.49,49.74,0.63,15.27,52.35,28.5,63.3,Moderate
Kathmandu,2024-08-24,2024,8,24,11,49,23.7,37.32,36.73,0.39,12.59,46.21,29.2,72.0,Good
Kathmandu,2024-08-24,2024,8,24,12,38,18.56,33.22,23.27,0.39,33.91,32.31,31.4,69.6,Good
Kathmandu,2024-08-24,2024,8,24,13,37,17.81,29.72,50.09,1.01,34.09,36.78,29.3,74.6,Good
Kathmandu,2024-08-24,2024,8,24,14,50,24.17,40.65,56.58,0.64,13.38,15.47,30.0,80.5,Good
Kathmandu,2024-08-24,2024,8,24,15,47,22.69,35.75,43.79,1.07,28.21,37.15,28.6,67.2,Good
Kathmandu,2024-08-24,2024,8,24,16,51,24.76,47.43,22.1,0.38,20.05,52.9,24.9,70.2,Moderate
Kathmandu,2024-08-24,2024,8,24,17,61,29.21,45.15,35.08,0.7,37.4,54.3,24.1,67.3,Moderate
Kathmandu,2024-08-24,2024,8,24,18,68,32.73,61.88,30.34,1.1,35.92,52.53,24.8,63.3,Moderate
Kathmandu,2024-08-24,2024,8,24,19,76,36.36,58.2,24.83,1.18,16.42,10.08,18.9,62.5,Moderate
Kathmandu,2024-08-24,2024,8,24,20,87,41.75,65.91,49.33,1.14,6.71,52.21,18.6,53.6,Moderate
